# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.9552 avgA: 252.425 avgB: 418.496 MNR: 0.290837 GNR: 0.227268 DICE: 0.219902
chA: 3 chB: 4 | avgC: 158.031 avgA: 531.041 avgB: 307.578 MNR: 0.500522 GNR: 0.37578 DICE: 0.359859
chA: 3 chB: 5 | avgC: 28.0307 avgA: 531.041 avgB: 526.551 MNR: 0.0542601 GNR: 0.0523255 DICE: 0.0522567
chA: 4 chB: 5 | avgC: 22.6496 avgA: 307.578 avgB: 526.551 MNR: 0.0690629 GNR: 0.0529711 DICE: 0.0510824

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 74.3939 avgA: 247.696 avgB: 414.96 MNR: 0.286885 GNR: 0.223488 DICE: 0.216017
chA: 0 chB: 2 | avgC: 141.532 avgA: 247.696 avgB: 378.033 MNR: 0.541213 GNR: 0.437872 DICE: 0.427778
chA: 0 chB: 3 | avgC: 118.55 avgA: 247.696 avgB: 532.432 MNR: 0.459569 GNR: 0.313875 DICE: 0.292192
chA: 0 chB: 4 | avgC: 51.61 avgA: 247.694 avgB: 311.799 MNR: 0.198442 GNR: 0.173013 DICE: 0.171142
chA: 0 chB: 5 | avgC: 63.9271 avgA: 247.694 avgB: 525.931 MNR: 0.25084 GNR: 0.171586 DICE: 0.159777
chA: 1 chB: 2 | avgC: 136.863 avgA: 414.957 avgB: 378.032 MNR: 0.348418 GNR: 0.324713 DICE: 0.323636
chA: 1 chB: 3 | avgC: 404.572 avgA: 414.957 avgB: 532.432 MNR: 0.950657 GNR: 0.828153 DICE: 0.818271
chA: 1 chB: 4 | avgC: 115.394 avgA: 414.957 avgB: 311.792 MNR: 0.354855 GNR: 0.300246 DICE: 0.294992
chA: 1 chB: 5 | avgC: 21.8542 avgA: 414.957 avgB: 525.927 MNR: 0.0531816 GNR: 0.0456302 DICE: 0.0448955
chA: 2 chB: 3 | avgC: 197.738 avgA: 378.032 avgB: 532.432 MNR: 0.492674 GNR: 0.415992 DICE: 0.409732
chA: 2 chB: 4 | avgC: 100.176 avgA: 378.02 avgB: 311.776 MNR: 0.303863 GNR: 0.272938 DICE: 0.270748
chA: 2 chB: 5 | avgC: 47.4616 avgA: 378.02 avgB: 525.916 MNR: 0.116852 GNR: 0.0989703 DICE: 0.0974817
chA: 3 chB: 4 | avgC: 160.178 avgA: 532.421 avgB: 311.776 MNR: 0.498797 GNR: 0.37739 DICE: 0.362254
chA: 3 chB: 5 | avgC: 28.2762 avgA: 532.421 avgB: 525.914 MNR: 0.0549401 GNR: 0.0530444 DICE: 0.0529806
chA: 4 chB: 5 | avgC: 22.812 avgA: 311.776 avgB: 525.914 MNR: 0.0686793 GNR: 0.0531256 DICE: 0.0513478

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 72.9987 avgA: 248.224 avgB: 416.527 MNR: 0.281962 GNR: 0.218935 DICE: 0.211405
chA: 0 chB: 2 | avgC: 143.486 avgA: 248.224 avgB: 383.586 MNR: 0.546616 GNR: 0.439288 DICE: 0.428572
chA: 0 chB: 3 | avgC: 116.827 avgA: 248.224 avgB: 536.404 MNR: 0.45104 GNR: 0.306837 DICE: 0.285226
chA: 0 chB: 4 | avgC: 51.7008 avgA: 248.224 avgB: 316.784 MNR: 0.198621 GNR: 0.172235 DICE: 0.170204
chA: 0 chB: 5 | avgC: 65.2519 avgA: 248.224 avgB: 529.951 MNR: 0.253706 GNR: 0.173558 DICE: 0.16163
chA: 1 chB: 2 | avgC: 139.276 avgA: 416.515 avgB: 383.57 MNR: 0.350404 GNR: 0.326838 DICE: 0.325721
chA: 1 chB: 3 | avgC: 407.107 avgA: 416.515 avgB: 536.395 MNR: 0.952882 GNR: 0.82855 DICE: 0.81839
chA: 1 chB: 4 | avgC: 115.866 avgA: 416.513 avgB: 316.779 MNR: 0.352775 GNR: 0.299289 DICE: 0.294207
chA: 1 chB: 5 | avgC: 22.124 avgA: 416.513 avgB: 529.948 MNR: 0.0533953 GNR: 0.045799 DICE: 0.0450507
chA: 2 chB: 3 | avgC: 200.418 avgA: 383.563 avgB: 536.387 MNR: 0.491711 GNR: 0.416513 DICE: 0.410456
chA: 2 chB: 4 | avgC: 101.428 avgA: 383.552 avgB: 316.775 MNR: 0.30227 GNR: 0.271782 DICE: 0.269637
chA: 2 chB: 5 | avgC: 50.6317 avgA: 383.552 avgB: 529.927 MNR: 0.12247 GNR: 0.1043 DICE: 0.102841
chA: 3 chB: 4 | avgC: 160.762 avgA: 536.371 avgB: 316.775 MNR: 0.494475 GNR: 0.374722 DICE: 0.359807
chA: 3 chB: 5 | avgC: 28.4476 avgA: 536.371 avgB: 529.926 MNR: 0.0545542 GNR: 0.0526465 DICE: 0.0525889
chA: 4 chB: 5 | avgC: 23.6317 avgA: 316.775 avgB: 529.926 MNR: 0.0696068 GNR: 0.0540685 DICE: 0.052312

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 73.7698 avgA: 246.678 avgB: 417.49 MNR: 0.286846 GNR: 0.222515 DICE: 0.214895
chA: 0 chB: 2 | avgC: 137.792 avgA: 246.678 avgB: 380.265 MNR: 0.528802 GNR: 0.425706 DICE: 0.415473
chA: 0 chB: 3 | avgC: 119.223 avgA: 246.678 avgB: 537.214 MNR: 0.466143 GNR: 0.315925 DICE: 0.29331
chA: 0 chB: 4 | avgC: 50.8427 avgA: 246.671 avgB: 308.217 MNR: 0.196357 GNR: 0.172306 DICE: 0.170569
chA: 0 chB: 5 | avgC: 63.8274 avgA: 246.671 avgB: 527.812 MNR: 0.251089 GNR: 0.171054 DICE: 0.159065
chA: 1 chB: 2 | avgC: 137.838 avgA: 417.48 avgB: 380.257 MNR: 0.349623 GNR: 0.326042 DICE: 0.324974
chA: 1 chB: 3 | avgC: 411.091 avgA: 417.474 avgB: 537.205 MNR: 0.962865 GNR: 0.838577 DICE: 0.828743
chA: 1 chB: 4 | avgC: 113.052 avgA: 417.474 avgB: 308.198 MNR: 0.353928 GNR: 0.295898 DICE: 0.290125
chA: 1 chB: 5 | avgC: 21.977 avgA: 417.471 avgB: 527.811 MNR: 0.0534812 GNR: 0.0459382 DICE: 0.0452094
chA: 2 chB: 3 | avgC: 200.072 avgA: 380.219 avgB: 537.182 MNR: 0.497615 GNR: 0.419012 DICE: 0.412505
chA: 2 chB: 4 | avgC: 97.8018 avgA: 380.219 avgB: 308.183 MNR: 0.300786 GNR: 0.267818 DICE: 0.265359
chA: 2 chB: 5 | avgC: 49.2161 avgA: 380.219 avgB: 527.785 MNR: 0.120658 GNR: 0.10244 DICE: 0.100934
chA: 3 chB: 4 | avgC: 158.256 avgA: 537.182 avgB: 308.183 MNR: 0.500041 GNR: 0.37369 DICE: 0.357483
chA: 3 chB: 5 | avgC: 28.4105 avgA: 537.182 avgB: 527.785 MNR: 0.0545424 GNR: 0.0526406 DICE: 0.0525776
chA: 4 chB: 5 | avgC: 21.5665 avgA: 308.183 avgB: 527.785 MNR: 0.0658144 GNR: 0.0503684 DICE: 0.0485455

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.1931 avgA: 248.701 avgB: 422.081 MNR: 0.291922 GNR: 0.225944 DICE: 0.218021
chA: 0 chB: 2 | avgC: 141.054 avgA: 248.701 avgB: 380.94 MNR: 0.536633 GNR: 0.43311 DICE: 0.422914
chA: 0 chB: 3 | avgC: 119.648 avgA: 248.701 avgB: 536.345 MNR: 0.461781 GNR: 0.314658 DICE: 0.292694
chA: 0 chB: 4 | avgC: 51.4668 avgA: 248.701 avgB: 310.09 MNR: 0.197184 GNR: 0.1727 DICE: 0.170899
chA: 0 chB: 5 | avgC: 63.0256 avgA: 248.701 avgB: 531.882 MNR: 0.245777 GNR: 0.167323 DICE: 0.155551
chA: 1 chB: 2 | avgC: 138.266 avgA: 422.081 avgB: 380.94 MNR: 0.347614 GNR: 0.323256 DICE: 0.322082
chA: 1 chB: 3 | avgC: 410.248 avgA: 422.077 avgB: 536.345 MNR: 0.952716 GNR: 0.832894 DICE: 0.823248
chA: 1 chB: 4 | avgC: 117.046 avgA: 422.07 avgB: 310.086 MNR: 0.36098 GNR: 0.302972 DICE: 0.297243
chA: 1 chB: 5 | avgC: 21.7366 avgA: 422.069 avgB: 531.873 MNR: 0.0519163 GNR: 0.0447781 DICE: 0.0440966
chA: 2 chB: 3 | avgC: 197.225 avgA: 380.928 avgB: 536.341 MNR: 0.487821 GNR: 0.411834 DICE: 0.405617
chA: 2 chB: 4 | avgC: 101.451 avgA: 380.928 avgB: 310.079 MNR: 0.306647 GNR: 0.274419 DICE: 0.272139
chA: 2 chB: 5 | avgC: 49.1317 avgA: 380.928 avgB: 531.873 MNR: 0.119565 GNR: 0.101245 DICE: 0.0997284
chA: 3 chB: 4 | avgC: 161.577 avgA: 536.341 avgB: 310.079 MNR: 0.505035 GNR: 0.379468 DICE: 0.363586
chA: 3 chB: 5 | avgC: 27.9118 avgA: 536.341 avgB: 531.873 MNR: 0.0538465 GNR: 0.0519835 DICE: 0.0519213
chA: 4 chB: 5 | avgC: 22.3887 avgA: 310.079 avgB: 531.873 MNR: 0.0671656 GNR: 0.0513973 DICE: 0.0495371

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.5793 avgA: 248.176 avgB: 409.266 MNR: 0.291387 GNR: 0.229155 DICE: 0.221966
chA: 0 chB: 2 | avgC: 141.607 avgA: 248.175 avgB: 375.27 MNR: 0.539981 GNR: 0.439258 DICE: 0.429656
chA: 0 chB: 3 | avgC: 122.298 avgA: 248.174 avgB: 533.239 MNR: 0.473511 GNR: 0.323371 DICE: 0.301043
chA: 0 chB: 4 | avgC: 50.4207 avgA: 248.174 avgB: 304.497 MNR: 0.193465 GNR: 0.171122 DICE: 0.169575
chA: 0 chB: 5 | avgC: 64.6598 avgA: 248.174 avgB: 521.825 MNR: 0.254342 GNR: 0.174879 DICE: 0.16316
chA: 1 chB: 2 | avgC: 136.325 avgA: 409.26 avgB: 375.249 MNR: 0.351561 GNR: 0.32698 DICE: 0.325752
chA: 1 chB: 3 | avgC: 406.072 avgA: 409.26 avgB: 533.239 MNR: 0.971528 GNR: 0.838708 DICE: 0.827408
chA: 1 chB: 4 | avgC: 112.908 avgA: 409.253 avgB: 304.496 MNR: 0.356926 GNR: 0.299661 DICE: 0.294001
chA: 1 chB: 5 | avgC: 20.835 avgA: 409.253 avgB: 521.825 MNR: 0.0507289 GNR: 0.0435438 DICE: 0.0428407
chA: 2 chB: 3 | avgC: 197.386 avgA: 375.247 avgB: 533.237 MNR: 0.494298 GNR: 0.415479 DICE: 0.408887
chA: 2 chB: 4 | avgC: 95.9118 avgA: 375.247 avgB: 304.496 MNR: 0.297463 GNR: 0.265258 DICE: 0.262931
chA: 2 chB: 5 | avgC: 47.922 avgA: 375.247 avgB: 521.825 MNR: 0.118122 GNR: 0.100304 DICE: 0.098835
chA: 3 chB: 4 | avgC: 158.804 avgA: 533.22 avgB: 304.491 MNR: 0.505811 GNR: 0.377497 DICE: 0.361075
chA: 3 chB: 5 | avgC: 27.6189 avgA: 533.22 avgB: 521.813 MNR: 0.0532468 GNR: 0.0515922 DICE: 0.0515411
chA: 4 chB: 5 | avgC: 20.8453 avgA: 304.49 avgB: 521.813 MNR: 0.0641415 GNR: 0.0490252 DICE: 0.0472352

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.3312 avgA: 248.014 avgB: 416.647 MNR: 0.290294 GNR: 0.225487 DICE: 0.217842
chA: 0 chB: 2 | avgC: 143.07 avgA: 248.006 avgB: 384.59 MNR: 0.5476 GNR: 0.439366 DICE: 0.428419
chA: 0 chB: 3 | avgC: 118.504 avgA: 248.006 avgB: 534.121 MNR: 0.459854 GNR: 0.313649 DICE: 0.291834
chA: 0 chB: 4 | avgC: 50.7532 avgA: 248.006 avgB: 314.492 MNR: 0.19559 GNR: 0.169772 DICE: 0.167793
chA: 0 chB: 5 | avgC: 64.8133 avgA: 248.006 avgB: 528.238 MNR: 0.253096 GNR: 0.172847 DICE: 0.160866
chA: 1 chB: 2 | avgC: 139.506 avgA: 416.638 avgB: 384.587 MNR: 0.349387 GNR: 0.326124 DICE: 0.325045
chA: 1 chB: 3 | avgC: 406.71 avgA: 416.637 avgB: 534.121 MNR: 0.951191 GNR: 0.830218 DICE: 0.820767
chA: 1 chB: 4 | avgC: 115.912 avgA: 416.637 avgB: 314.492 MNR: 0.354006 GNR: 0.299346 DICE: 0.294095
chA: 1 chB: 5 | avgC: 22.1049 avgA: 416.632 avgB: 528.235 MNR: 0.0539033 GNR: 0.0462762 DICE: 0.0455397
chA: 2 chB: 3 | avgC: 200.5 avgA: 384.574 avgB: 534.114 MNR: 0.491414 GNR: 0.41768 DICE: 0.411759
chA: 2 chB: 4 | avgC: 99.6087 avgA: 384.574 avgB: 314.487 MNR: 0.299188 GNR: 0.266912 DICE: 0.264494
chA: 2 chB: 5 | avgC: 51.0205 avgA: 384.559 avgB: 528.233 MNR: 0.123241 GNR: 0.105195 DICE: 0.103717
chA: 3 chB: 4 | avgC: 159.299 avgA: 534.107 avgB: 314.465 MNR: 0.493064 GNR: 0.372522 DICE: 0.357308
chA: 3 chB: 5 | avgC: 28.3146 avgA: 534.1 avgB: 528.207 MNR: 0.054478 GNR: 0.0525353 DICE: 0.0524716
chA: 4 chB: 5 | avgC: 23.3389 avgA: 314.46 avgB: 528.207 MNR: 0.0691264 GNR: 0.0534946 DICE: 0.0516971

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 73.6586 avgA: 242.285 avgB: 412.958 MNR: 0.290728 GNR: 0.224472 DICE: 0.216455
chA: 0 chB: 2 | avgC: 141.084 avgA: 242.285 avgB: 381.183 MNR: 0.551573 GNR: 0.439622 DICE: 0.428059
chA: 0 chB: 3 | avgC: 117.629 avgA: 242.284 avgB: 529.276 MNR: 0.465877 GNR: 0.315409 DICE: 0.292691
chA: 0 chB: 4 | avgC: 50.0422 avgA: 242.284 avgB: 306.448 MNR: 0.196563 GNR: 0.171559 DICE: 0.169709
chA: 0 chB: 5 | avgC: 63.1739 avgA: 242.284 avgB: 525.185 MNR: 0.253178 GNR: 0.171561 DICE: 0.159231
chA: 1 chB: 2 | avgC: 138.473 avgA: 412.957 avgB: 381.183 MNR: 0.349681 GNR: 0.327299 DICE: 0.32629
chA: 1 chB: 3 | avgC: 406.243 avgA: 412.957 avgB: 529.276 MNR: 0.95954 GNR: 0.836915 DICE: 0.827181
chA: 1 chB: 4 | avgC: 115.261 avgA: 412.954 avgB: 306.422 MNR: 0.36058 GNR: 0.303034 DICE: 0.297468
chA: 1 chB: 5 | avgC: 21.3785 avgA: 412.954 avgB: 525.169 MNR: 0.0517123 GNR: 0.0444998 DICE: 0.04381
chA: 2 chB: 3 | avgC: 197.503 avgA: 381.168 avgB: 529.266 MNR: 0.486645 GNR: 0.41396 DICE: 0.40817
chA: 2 chB: 4 | avgC: 100.022 avgA: 381.166 avgB: 306.419 MNR: 0.308571 GNR: 0.273641 DICE: 0.271056
chA: 2 chB: 5 | avgC: 48.6752 avgA: 381.166 avgB: 525.165 MNR: 0.118828 GNR: 0.10121 DICE: 0.0997701
chA: 3 chB: 4 | avgC: 159.081 avgA: 529.26 avgB: 306.419 MNR: 0.503883 GNR: 0.378686 DICE: 0.362838
chA: 3 chB: 5 | avgC: 27.7059 avgA: 529.247 avgB: 525.151 MNR: 0.0535676 GNR: 0.0517476 DICE: 0.0516887
chA: 4 chB: 5 | avgC: 22.0294 avgA: 306.405 avgB: 525.132 MNR: 0.0673084 GNR: 0.0516128 DICE: 0.0497692

